,season,Round,date,circuit_id,driver,DATE_of_birth,nationality,constructor,GriD,tIME,Status,points,podium
22699,2016,11,2016-07-24,hungaroring,kevin_magnussen,1992-10-05,Danish,renault,19,,+1 Lap,0,15
22700,2016,11,2016-07-24,hungaroring,kvyat,1994-04-26,Russian,toro_rosso,12,,+1 Lap,0,16
22701,2016,11,2016-07-24,hungaroring,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0,17
22702,2016,11,2016-07-24,hungaroring,massa,1981-04-25,Brazilian,williams,18,,+2 Laps,0,18
22703,2016,11,2016-07-24,hungaroring,wehrlein,1994-10-18,German,manor,20,,+2 Laps,0,19
22704,2016,11,2016-07-24,hungaroring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0,20
22705,2016,11,2016-07-24,hungaroring,haryanto,1993-01-22,Indonesian,manor,21,,+2 Laps,0,21
22706,2016,11,2016-07-24,hungaroring,button,1980-01-19,British,mclaren,8,,Oil leak,0,22
22707,2016,12,2016-07-31,hockenheimring,hamilton,1985-01-07,British,mercedes,2,5444200.0,Finished,25,1
22708,2016,12,2016-07-31,hockenheimring,ricciardo,1989-07-01,Australian,red_bull,3,5451196.0,Finished,18,2
22709,2016,12,2016-07-31,hockenheimring,max_verstappen,1997-09-30,Dutch,red_bull,4,5457613.0,Finished,15,3
22710,2016,12,2016-07-31,hockenheimring,rosberg,1985-06-27,German,mercedes,1,5460045.0,Finished,12,4
22711,2016,12,2016-07-31,hockenheimring,vettel,1987-07-03,German,ferrari,6,5476770.0,Finished,10,5
22712,2016,12,2016-07-31,hockenheimring,raikkonen,1979-10-17,Finnish,ferrari,5,5481223.0,Finished,8,6
22713,2016,12,2016-07-31,hockenheimring,hulkenberg,1987-08-19,German,force_india,8,5514249.0,Finished,6,7
22714,2016,12,2016-07-31,hockenheimring,button,1980-01-19,British,mclaren,12,,+1 Lap,4,8
22715,2016,12,2016-07-31,hockenheimring,bottas,1989-08-28,Finnish,williams,7,,+1 Lap,2,9
22716,2016,12,2016-07-31,hockenheimring,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,1,10
22717,2016,12,2016-07-31,hockenheimring,gutierrez,1991-08-05,Mexican,haas,11,,+1 Lap,0,11
22718,2016,12,2016-07-31,hockenheimring,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,0,12
22719,2016,12,2016-07-31,hockenheimring,grosjean,1986-04-17,French,haas,20,,+1 Lap,0,13
22720,2016,12,2016-07-31,hockenheimring,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0,14
22721,2016,12,2016-07-31,hockenheimring,kvyat,1994-04-26,Russian,toro_rosso,18,,+1 Lap,0,15
22722,2016,12,2016-07-31,hockenheimring,kevin_magnussen,1992-10-05,Danish,renault,16,,+1 Lap,0,16
22723,2016,12,2016-07-31,hockenheimring,wehrlein,1994-10-18,German,manor,17,,+2 Laps,0,17
22724,2016,12,2016-07-31,hockenheimring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0,18
22725,2016,12,2016-07-31,hockenheimring,jolyon_palmer,1991-01-20,British,renault,14,,+2 Laps,0,19
22726,2016,12,2016-07-31,hockenheimring,haryanto,1993-01-22,Indonesian,manor,19,,+2 Laps,0,20
22727,2016,12,2016-07-31,hockenheimring,nasr,1992-08-21,Brazilian,sauber,21,,Power Unit,0,21
22728,2016,12,2016-07-31,hockenheimring,massa,1981-04-25,Brazilian,williams,10,,Suspension,0,22
22729,2016,13,2016-08-28,spa,rosberg,1985-06-27,German,mercedes,1,6291058.0,Finished,25,1
22730,2016,13,2016-08-28,spa,ricciardo,1989-07-01,Australian,red_bull,5,6305171.0,Finished,18,2
22731,2016,13,2016-08-28,spa,hamilton,1985-01-07,British,mercedes,21,6318692.0,Finished,15,3
22732,2016,13,2016-08-28,spa,hulkenberg,1987-08-19,German,force_india,7,6326965.0,Finished,12,4
22733,2016,13,2016-08-28,spa,perez,1990-01-26,Mexican,force_india,6,6331718.0,Finished,10,5
22734,2016,13,2016-08-28,spa,vettel,1987-07-03,German,ferrari,4,6336452.0,Finished,8,6
22735,2016,13,2016-08-28,spa,alonso,1981-07-29,Spanish,mclaren,22,6350503.0,Finished,6,7
22736,2016,13,2016-08-28,spa,bottas,1989-08-28,Finnish,williams,8,6351209.0,Finished,4,8
22737,2016,13,2016-08-28,spa,raikkonen,1979-10-17,Finnish,ferrari,3,6352167.0,Finished,2,9
22738,2016,13,2016-08-28,spa,massa,1981-04-25,Brazilian,williams,10,6356931.0,Finished,1,10
22739,2016,13,2016-08-28,spa,max_verstappen,1997-09-30,Dutch,red_bull,2,6362196.0,Finished,0,11
22740,2016,13,2016-08-28,spa,gutierrez,1991-08-05,Mexican,haas,18,6364935.0,Finished,0,12
22741,2016,13,2016-08-28,spa,grosjean,1986-04-17,French,haas,11,6367532.0,Finished,0,13
22742,2016,13,2016-08-28,spa,kvyat,1994-04-26,Russian,toro_rosso,19,6378155.0,Finished,0,14
22743,2016,13,2016-08-28,spa,jolyon_palmer,1991-01-20,British,renault,13,6384223.0,Finished,0,15
22744,2016,13,2016-08-28,spa,ocon,1996-09-17,French,manor,17,,+1 Lap,0,16
22745,2016,13,2016-08-28,spa,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0,17
22746,2016,13,2016-08-28,spa,kevin_magnussen,1992-10-05,Danish,renault,12,,Accident,0,18
22747,2016,13,2016-08-28,spa,ericsson,1990-09-02,Swedish,sauber,20,,Gearbox,0,19
22748,2016,13,2016-08-28,spa,sainz,1994-09-01,Spanish,toro_rosso,14,,Puncture,0,20
22749,2016,13,2016-08-28,spa,button,1980-01-19,British,mclaren,9,,Collision damage,0,21
22750,2016,13,2016-08-28,spa,wehrlein,1994-10-18,German,manor,15,,Collision damage,0,22
22751,2016,14,2016-09-04,monza,rosberg,1985-06-27,German,mercedes,2,4648089.0,Finished,25,1
22752,2016,14,2016-09-04,monza,hamilton,1985-01-07,British,mercedes,1,4663159.0,Finished,18,2
22753,2016,14,2016-09-04,monza,vettel,1987-07-03,German,ferrari,3,4669079.0,Finished,15,3
22754,2016,14,2016-09-04,monza,raikkonen,1979-10-17,Finnish,ferrari,4,4675650.0,Finished,12,4
22755,2016,14,2016-09-04,monza,ricciardo,1989-07-01,Australian,red_bull,6,4693384.0,Finished,10,5
22756,2016,14,2016-09-04,monza,bottas,1989-08-28,Finnish,williams,5,4699104.0,Finished,8,6
22757,2016,14,2016-09-04,monza,max_verstappen,1997-09-30,Dutch,red_bull,7,4702325.0,Finished,6,7
22758,2016,14,2016-09-04,monza,perez,1990-01-26,Mexican,force_india,8,4713043.0,Finished,4,8
22759,2016,14,2016-09-04,monza,massa,1981-04-25,Brazilian,williams,11,4713706.0,Finished,2,9
22760,2016,14,2016-09-04,monza,hulkenberg,1987-08-19,German,force_india,9,4726745.0,Finished,1,10
22761,2016,14,2016-09-04,monza,grosjean,1986-04-17,French,haas,17,,+1 Lap,0,11
22762,2016,14,2016-09-04,monza,button,1980-01-19,British,mclaren,14,,+1 Lap,0,12
22763,2016,14,2016-09-04,monza,gutierrez,1991-08-05,Mexican,haas,10,,+1 Lap,0,13
22764,2016,14,2016-09-04,monza,alonso,1981-07-29,Spanish,mclaren,12,,+1 Lap,0,14
22765,2016,14,2016-09-04,monza,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0,15
22766,2016,14,2016-09-04,monza,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0,16
22767,2016,14,2016-09-04,monza,kevin_magnussen,1992-10-05,Danish,renault,21,,+1 Lap,0,17
22768,2016,14,2016-09-04,monza,ocon,1996-09-17,French,manor,22,,+2 Laps,0,18
22769,2016,14,2016-09-04,monza,kvyat,1994-04-26,Russian,toro_rosso,16,,Battery,0,19
22770,2016,14,2016-09-04,monza,wehrlein,1994-10-18,German,manor,13,,Oil leak,0,20
22771,2016,14,2016-09-04,monza,jolyon_palmer,1991-01-20,British,renault,20,,Collision damage,0,21
22772,2016,14,2016-09-04,monza,nasr,1992-08-21,Brazilian,sauber,18,,Collision damage,0,22
22773,2016,15,2016-09-18,marina_bay,rosberg,1985-06-27,German,mercedes,1,6948950.0,Finished,25,1
22774,2016,15,2016-09-18,marina_bay,ricciardo,1989-07-01,Australian,red_bull,2,6949438.0,Finished,18,2
22775,2016,15,2016-09-18,marina_bay,hamilton,1985-01-07,British,mercedes,3,6956988.0,Finished,15,3
22776,2016,15,2016-09-18,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,5,6959169.0,Finished,12,4
22777,2016,15,2016-09-18,marina_bay,vettel,1987-07-03,German,ferrari,22,6976644.0,Finished,10,5
22778,2016,15,2016-09-18,marina_bay,max_verstappen,1997-09-30,Dutch,red_bull,4,7020147.0,Finished,8,6
22779,2016,15,2016-09-18,marina_bay,alonso,1981-07-29,Spanish,mclaren,9,7038148.0,Finished,6,7
22780,2016,15,2016-09-18,marina_bay,perez,1990-01-26,Mexican,force_india,17,7060012.0,Finished,4,8
22781,2016,15,2016-09-18,marina_bay,kvyat,1994-04-26,Russian,toro_rosso,7,7060507.0,Finished,2,9
22782,2016,15,2016-09-18,marina_bay,kevin_magnussen,1992-10-05,Danish,renault,15,7068902.0,Finished,1,10
22783,2016,15,2016-09-18,marina_bay,gutierrez,1991-08-05,Mexican,haas,13,,+1 Lap,0,11
22784,2016,15,2016-09-18,marina_bay,massa,1981-04-25,Brazilian,williams,11,,+1 Lap,0,12
22785,2016,15,2016-09-18,marina_bay,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0,13
22786,2016,15,2016-09-18,marina_bay,sainz,1994-09-01,Spanish,toro_rosso,6,,+1 Lap,0,14
22787,2016,15,2016-09-18,marina_bay,jolyon_palmer,1991-01-20,British,renault,18,,+1 Lap,0,15
22788,2016,15,2016-09-18,marina_bay,wehrlein,1994-10-18,German,manor,19,,+1 Lap,0,16
22789,2016,15,2016-09-18,marina_bay,ericsson,1990-09-02,Swedish,sauber,14,,+1 Lap,0,17
22790,2016,15,2016-09-18,marina_bay,ocon,1996-09-17,French,manor,21,,+2 Laps,0,18
22791,2016,15,2016-09-18,marina_bay,button,1980-01-19,British,mclaren,12,,Brakes,0,19
22792,2016,15,2016-09-18,marina_bay,bottas,1989-08-28,Finnish,williams,10,,Overheating,0,20
22793,2016,15,2016-09-18,marina_bay,hulkenberg,1987-08-19,German,force_india,8,,Collision,0,21
22794,2016,15,2016-09-18,marina_bay,grosjean,1986-04-17,French,haas,20,,Withdrew,0,22
22795,2016,16,2016-10-02,sepang,ricciardo,1989-07-01,Australian,red_bull,4,5832776.0,Finished,25,1
22796,2016,16,2016-10-02,sepang,max_verstappen,1997-09-30,Dutch,red_bull,3,5835219.0,Finished,18,2
22797,2016,16,2016-10-02,sepang,rosberg,1985-06-27,German,mercedes,2,5858292.0,Finished,15,3
22798,2016,16,2016-10-02,sepang,raikkonen,1979-10-17,Finnish,ferrari,6,5861561.0,Finished,12,4
22799,2016,16,2016-10-02,sepang,bottas,1989-08-28,Finnish,williams,11,5894358.0,Finished,10,5
22800,2016,16,2016-10-02,sepang,perez,1990-01-26,Mexican,force_india,7,5896570.0,Finished,8,6
22801,2016,16,2016-10-02,sepang,alonso,1981-07-29,Spanish,mclaren,22,5897981.0,Finished,6,7
22802,2016,16,2016-10-02,sepang,hulkenberg,1987-08-19,German,force_india,8,5906838.0,Finished,4,8
22803,2016,16,2016-10-02,sepang,button,1980-01-19,British,mclaren,9,5914592.0,Finished,2,9
22804,2016,16,2016-10-02,sepang,jolyon_palmer,1991-01-20,British,renault,19,5928242.0,Finished,1,10
22805,2016,16,2016-10-02,sepang,sainz,1994-09-01,Spanish,toro_rosso,16,5931654.0,Finished,0,11
22806,2016,16,2016-10-02,sepang,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,0,12
22807,2016,16,2016-10-02,sepang,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,0,13
22808,2016,16,2016-10-02,sepang,kvyat,1994-04-26,Russian,toro_rosso,15,,+1 Lap,0,14
22809,2016,16,2016-10-02,sepang,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0,15
22810,2016,16,2016-10-02,sepang,ocon,1996-09-17,French,manor,20,,+1 Lap,0,16
22811,2016,16,2016-10-02,sepang,nasr,1992-08-21,Brazilian,sauber,18,,Brakes,0,17
22812,2016,16,2016-10-02,sepang,hamilton,1985-01-07,British,mercedes,1,,Engine,0,18
22813,2016,16,2016-10-02,sepang,gutierrez,1991-08-05,Mexican,haas,13,,Wheel nut,0,19
22814,2016,16,2016-10-02,sepang,kevin_magnussen,1992-10-05,Danish,renault,14,,Power loss,0,20
22815,2016,16,2016-10-02,sepang,grosjean,1986-04-17,French,haas,12,,Brakes,0,21
22816,2016,16,2016-10-02,sepang,vettel,1987-07-03,German,ferrari,5,,Collision,0,22
22817,2016,17,2016-10-09,suzuka,rosberg,1985-06-27,German,mercedes,1,5203333.0,Finished,25,1
22818,2016,17,2016-10-09,suzuka,max_verstappen,1997-09-30,Dutch,red_bull,3,5208311.0,Finished,18,2
22819,2016,17,2016-10-09,suzuka,hamilton,1985-01-07,British,mercedes,2,5209109.0,Finished,15,3
22820,2016,17,2016-10-09,suzuka,vettel,1987-07-03,German,ferrari,6,5223602.0,Finished,12,4
22821,2016,17,2016-10-09,suzuka,raikkonen,1979-10-17,Finnish,ferrari,8,5231703.0,Finished,10,5
22822,2016,17,2016-10-09,suzuka,ricciardo,1989-07-01,Australian,red_bull,4,5237274.0,Finished,8,6
22823,2016,17,2016-10-09,suzuka,perez,1990-01-26,Mexican,force_india,5,5260828.0,Finished,6,7
22824,2016,17,2016-10-09,suzuka,hulkenberg,1987-08-19,German,force_india,9,5262510.0,Finished,4,8
22825,2016,17,2016-10-09,suzuka,massa,1981-04-25,Brazilian,williams,12,5301096.0,Finished,2,9
22826,2016,17,2016-10-09,suzuka,bottas,1989-08-28,Finnish,williams,11,5301656.0,Finished,1,10
22827,2016,17,2016-10-09,suzuka,grosjean,1986-04-17,French,haas,7,5302587.0,Finished,0,11
22828,2016,17,2016-10-09,suzuka,jolyon_palmer,1991-01-20,British,renault,16,,+1 Lap,0,12
22829,2016,17,2016-10-09,suzuka,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,0,13
22830,2016,17,2016-10-09,suzuka,kevin_magnussen,1992-10-05,Danish,renault,17,,+1 Lap,0,14
22831,2016,17,2016-10-09,suzuka,ericsson,1990-09-02,Swedish,sauber,18,,+1 Lap,0,15
22832,2016,17,2016-10-09,suzuka,alonso,1981-07-29,Spanish,mclaren,15,,+1 Lap,0,16
22833,2016,17,2016-10-09,suzuka,sainz,1994-09-01,Spanish,toro_rosso,14,,+1 Lap,0,17
22834,2016,17,2016-10-09,suzuka,button,1980-01-19,British,mclaren,22,,+1 Lap,0,18
22835,2016,17,2016-10-09,suzuka,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0,19
22836,2016,17,2016-10-09,suzuka,gutierrez,1991-08-05,Mexican,haas,10,,+1 Lap,0,20
22837,2016,17,2016-10-09,suzuka,ocon,1996-09-17,French,manor,20,,+1 Lap,0,21
22838,2016,17,2016-10-09,suzuka,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0,22
22839,2016,18,2016-10-23,americas,hamilton,1985-01-07,British,mercedes,1,5892618.0,Finished,25,1
22840,2016,18,2016-10-23,americas,rosberg,1985-06-27,German,mercedes,2,5897138.0,Finished,18,2
22841,2016,18,2016-10-23,americas,ricciardo,1989-07-01,Australian,red_bull,3,5912310.0,Finished,15,3
22842,2016,18,2016-10-23,americas,vettel,1987-07-03,German,ferrari,6,5935752.0,Finished,12,4
22843,2016,18,2016-10-23,americas,alonso,1981-07-29,Spanish,mclaren,12,5986571.0,Finished,10,5
22844,2016,18,2016-10-23,americas,sainz,1994-09-01,Spanish,toro_rosso,10,5988742.0,Finished,8,6
22845,2016,18,2016-10-23,americas,massa,1981-04-25,Brazilian,williams,9,,+1 Lap,6,7
22846,2016,18,2016-10-23,americas,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,4,8
22847,2016,18,2016-10-23,americas,button,1980-01-19,British,mclaren,19,,+1 Lap,2,9
22848,2016,18,2016-10-23,americas,grosjean,1986-04-17,French,haas,17,,+1 Lap,1,10
22849,2016,18,2016-10-23,americas,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,0,11
22850,2016,18,2016-10-23,americas,kevin_magnussen,1992-10-05,Danish,renault,18,,+1 Lap,0,12
22851,2016,18,2016-10-23,americas,jolyon_palmer,1991-01-20,British,renault,15,,+1 Lap,0,13
22852,2016,18,2016-10-23,americas,ericsson,1990-09-02,Swedish,sauber,16,,+1 Lap,0,14
22853,2016,18,2016-10-23,americas,nasr,1992-08-21,Brazilian,sauber,21,,+1 Lap,0,15
22854,2016,18,2016-10-23,americas,bottas,1989-08-28,Finnish,williams,8,,+1 Lap,0,16
22855,2016,18,2016-10-23,americas,wehrlein,1994-10-18,German,manor,20,,+1 Lap,0,17
22856,2016,18,2016-10-23,americas,ocon,1996-09-17,French,manor,22,,+2 Laps,0,18
22857,2016,18,2016-10-23,americas,raikkonen,1979-10-17,Finnish,ferrari,5,,Wheel,0,19
22858,2016,18,2016-10-23,americas,max_verstappen,1997-09-30,Dutch,red_bull,4,,Gearbox,0,20
22859,2016,18,2016-10-23,americas,gutierrez,1991-08-05,Mexican,haas,14,,Brakes,0,21
22860,2016,18,2016-10-23,americas,hulkenberg,1987-08-19,German,force_india,7,,Collision,0,22
22861,2016,19,2016-10-30,rodriguez,hamilton,1985-01-07,British,mercedes,1,6031402.0,Finished,25,1
22862,2016,19,2016-10-30,rodriguez,rosberg,1985-06-27,German,mercedes,2,6039756.0,Finished,18,2
22863,2016,19,2016-10-30,rodriguez,ricciardo,1989-07-01,Australian,red_bull,4,6052260.0,Finished,15,3
22864,2016,19,2016-10-30,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,3,6052725.0,Finished,12,4
22865,2016,19,2016-10-30,rodriguez,vettel,1987-07-03,German,ferrari,7,6058715.0,Finished,10,5
22866,2016,19,2016-10-30,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,6,6080778.0,Finished,8,6
22867,2016,19,2016-10-30,rodriguez,hulkenberg,1987-08-19,German,force_india,5,6090293.0,Finished,6,7
22868,2016,19,2016-10-30,rodriguez,bottas,1989-08-28,Finnish,williams,8,6097014.0,Finished,4,8
22869,2016,19,2016-10-30,rodriguez,massa,1981-04-25,Brazilian,williams,9,6107608.0,Finished,2,9
22870,2016,19,2016-10-30,rodriguez,perez,1990-01-26,Mexican,force_india,12,6108200.0,Finished,1,10
22871,2016,19,2016-10-30,rodriguez,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0,11
22872,2016,19,2016-10-30,rodriguez,button,1980-01-19,British,mclaren,13,,+1 Lap,0,12
22873,2016,19,2016-10-30,rodriguez,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,0,13
22874,2016,19,2016-10-30,rodriguez,jolyon_palmer,1991-01-20,British,renault,21,,+1 Lap,0,14
22875,2016,19,2016-10-30,rodriguez,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0,15
22876,2016,19,2016-10-30,rodriguez,sainz,1994-09-01,Spanish,toro_rosso,10,,+1 Lap,0,16
22877,2016,19,2016-10-30,rodriguez,kevin_magnussen,1992-10-05,Danish,renault,14,,+1 Lap,0,17
22878,2016,19,2016-10-30,rodriguez,kvyat,1994-04-26,Russian,toro_rosso,18,,+1 Lap,0,18
22879,2016,19,2016-10-30,rodriguez,gutierrez,1991-08-05,Mexican,haas,17,,+1 Lap,0,19
22880,2016,19,2016-10-30,rodriguez,grosjean,1986-04-17,French,haas,22,,+1 Lap,0,20
22881,2016,19,2016-10-30,rodriguez,ocon,1996-09-17,French,manor,20,,+2 Laps,0,21
22882,2016,19,2016-10-30,rodriguez,wehrlein,1994-10-18,German,manor,16,,Collision,0,22
22883,2016,20,2016-11-13,interlagos,hamilton,1985-01-07,British,mercedes,1,10861335.0,Finished,25,1
22884,2016,20,2016-11-13,interlagos,rosberg,1985-06-27,German,mercedes,2,10872790.0,Finished,18,2
22885,2016,20,2016-11-13,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,4,10882816.0,Finished,15,3
22886,2016,20,2016-11-13,interlagos,perez,1990-01-26,Mexican,force_india,9,10886681.0,Finished,12,4
22887,2016,20,2016-11-13,interlagos,vettel,1987-07-03,German,ferrari,5,10887669.0,Finished,10,5
22888,2016,20,2016-11-13,interlagos,sainz,1994-09-01,Spanish,toro_rosso,15,10890495.0,Finished,8,6
22889,2016,20,2016-11-13,interlagos,hulkenberg,1987-08-19,German,force_india,8,10891162.0,Finished,6,7
22890,2016,20,2016-11-13,interlagos,ricciardo,1989-07-01,Australian,red_bull,6,10891821.0,Finished,4,8
22891,2016,20,2016-11-13,interlagos,nasr,1992-08-21,Brazilian,sauber,21,10903955.0,Finished,2,9
22892,2016,20,2016-11-13,interlagos,alonso,1981-07-29,Spanish,mclaren,10,10905767.0,Finished,1,10
22893,2016,20,2016-11-13,interlagos,bottas,1989-08-28,Finnish,williams,11,10906627.0,Finished,0,11
22894,2016,20,2016-11-13,interlagos,ocon,1996-09-17,French,manor,22,10907144.0,Finished,0,12
22895,2016,20,2016-11-13,interlagos,kvyat,1994-04-26,Russian,toro_rosso,14,10912527.0,Finished,0,13
22896,2016,20,2016-11-13,interlagos,kevin_magnussen,1992-10-05,Danish,renault,18,10912890.0,Finished,0,14
22897,2016,20,2016-11-13,interlagos,wehrlein,1994-10-18,German,manor,19,10921833.0,Finished,0,15
22898,2016,20,2016-11-13,interlagos,button,1980-01-19,British,mclaren,17,10943329.0,Finished,0,16
22899,2016,20,2016-11-13,interlagos,gutierrez,1991-08-05,Mexican,haas,12,,Retired,0,17
22900,2016,20,2016-11-13,interlagos,massa,1981-04-25,Brazilian,williams,13,,Collision,0,18
22901,2016,20,2016-11-13,interlagos,jolyon_palmer,1991-01-20,British,renault,16,,Collision damage,0,19
22902,2016,20,2016-11-13,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,,Collision,0,20
22903,2016,20,2016-11-13,interlagos,ericsson,1990-09-02,Swedish,sauber,20,,Collision,0,21
22904,2016,20,2016-11-13,interlagos,grosjean,1986-04-17,French,haas,7,,Withdrew,0,22
22905,2016,21,2016-11-27,yas_marina,hamilton,1985-01-07,British,mercedes,1,5884013.0,Finished,25,1
22906,2016,21,2016-11-27,yas_marina,rosberg,1985-06-27,German,mercedes,2,5884452.0,Finished,18,2
22907,2016,21,2016-11-27,yas_marina,vettel,1987-07-03,German,ferrari,5,5884856.0,Finished,15,3
22908,2016,21,2016-11-27,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5885698.0,Finished,12,4
22909,2016,21,2016-11-27,yas_marina,ricciardo,1989-07-01,Australian,red_bull,3,5889328.0,Finished,10,5
22910,2016,21,2016-11-27,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,4,5902829.0,Finished,8,6
22911,2016,21,2016-11-27,yas_marina,hulkenberg,1987-08-19,German,force_india,7,5934127.0,Finished,6,7
22912,2016,21,2016-11-27,yas_marina,perez,1990-01-26,Mexican,force_india,8,5942789.0,Finished,4,8
22913,2016,21,2016-11-27,yas_marina,massa,1981-04-25,Brazilian,williams,10,5943449.0,Finished,2,9
22914,2016,21,2016-11-27,yas_marina,alonso,1981-07-29,Spanish,mclaren,9,5943909.0,Finished,1,10
22915,2016,21,2016-11-27,yas_marina,grosjean,1986-04-17,French,haas,14,5960790.0,Finished,0,11
22916,2016,21,2016-11-27,yas_marina,gutierrez,1991-08-05,Mexican,haas,13,5979126.0,Finished,0,12
22917,2016,21,2016-11-27,yas_marina,ocon,1996-09-17,French,manor,20,,+1 Lap,0,13
22918,2016,21,2016-11-27,yas_marina,wehrlein,1994-10-18,German,manor,16,,+1 Lap,0,14
22919,2016,21,2016-11-27,yas_marina,ericsson,1990-09-02,Swedish,sauber,22,,+1 Lap,0,15
22920,2016,21,2016-11-27,yas_marina,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0,16
22921,2016,21,2016-11-27,yas_marina,jolyon_palmer,1991-01-20,British,renault,15,,+1 Lap,0,17
22922,2016,21,2016-11-27,yas_marina,sainz,1994-09-01,Spanish,toro_rosso,21,,Collision damage,0,18
22923,2016,21,2016-11-27,yas_marina,kvyat,1994-04-26,Russian,toro_rosso,17,,Gearbox,0,19
22924,2016,21,2016-11-27,yas_marina,button,1980-01-19,British,mclaren,12,,Suspension,0,20
22925,2016,21,2016-11-27,yas_marina,bottas,1989-08-28,Finnish,williams,11,,Suspension,0,21
22926,2016,21,2016-11-27,yas_marina,kevin_magnussen,1992-10-05,Danish,renault,18,,Suspension,0,22
22927,2017,1,2017-03-26,albert_park,vettel,1987-07-03,German,ferrari,2,5051672.0,Finished,25,1
22928,2017,1,2017-03-26,albert_park,hamilton,1985-01-07,British,mercedes,1,5061647.0,Finished,18,2
22929,2017,1,2017-03-26,albert_park,bottas,1989-08-28,Finnish,mercedes,3,5062922.0,Finished,15,3
22930,2017,1,2017-03-26,albert_park,raikkonen,1979-10-17,Finnish,ferrari,4,5074065.0,Finished,12,4
22931,2017,1,2017-03-26,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,5,5080499.0,Finished,10,5
22932,2017,1,2017-03-26,albert_park,massa,1981-04-25,Brazilian,williams,7,5135058.0,Finished,8,6
22933,2017,1,2017-03-26,albert_park,perez,1990-01-26,Mexican,force_india,10,,+1 Lap,6,7
22934,2017,1,2017-03-26,albert_park,sainz,1994-09-01,Spanish,toro_rosso,8,,+1 Lap,4,8
22935,2017,1,2017-03-26,albert_park,kvyat,1994-04-26,Russian,toro_rosso,9,,+1 Lap,2,9
22936,2017,1,2017-03-26,albert_park,ocon,1996-09-17,French,force_india,13,,+1 Lap,1,10
22937,2017,1,2017-03-26,albert_park,hulkenberg,1987-08-19,German,renault,11,,+1 Lap,0,11
22938,2017,1,2017-03-26,albert_park,giovinazzi,1993-12-14,Italian,sauber,16,,+2 Laps,0,12
22939,2017,1,2017-03-26,albert_park,vandoorne,1992-03-26,Belgian,mclaren,18,,+2 Laps,0,13
